camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,filename
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,2854.0,2886.5,0.988740689416248,249.33809351921082,54,92,681,20,True,101.17630004882812,36.01873016357422,155.1167449951172,0.9344860779016286,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S42
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,2833.0,2888.0,0.9809556786703602,258.16652059555054,92,59,702,23,True,105.7181625366211,33.9445686340332,116.9460678100586,0.9470502121753726,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S43
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,2223.0,2217.5,1.0024802705749718,223.29646337032318,94,34,621,20,True,96.62699127197266,29.137056350708008,81.06114196777344,0.953453025042654,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S44
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,2846.0,2890.5,0.984604739664418,245.53910398483276,101,38,632,21,True,102.83708953857422,35.308589935302734,85.02483367919922,0.9392093917605222,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S45
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,2763.0,2775.0,0.9956756756756757,240.16652059555054,52,90,662,27,True,97.87354278564453,35.0734748840332,156.7550048828125,0.9335853915365206,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S46
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,2811.0,2877.5,0.9768896611642051,260.1076455116272,76,82,668,19,True,108.71221160888672,33.9372444152832,42.82735824584961,0.9500245856520064,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S5
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,2700.0,2726.0,0.9904622157006603,234.95331752300262,96,39,617,23,True,96.65950012207031,35.06301498413086,96.93733215332031,0.9318873745718014,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S6
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,2937.0,2996.0,0.9803070761014686,251.92387998104095,102,45,658,18,True,102.38003540039062,37.33355712890625,103.88886260986328,0.9311420693461032,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S7
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,3107.0,3192.5,0.9732184808144088,264.8944424390793,103,54,712,19,True,104.5241470336914,37.38833236694336,111.29793548583984,0.9338363894113632,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S8
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,default,True,2868.0,2825.0,1.015221238938053,240.56854152679443,35,99,687,22,True,102.40666961669922,35.051475524902344,3.4342215061187744,0.9395989937092133,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600014,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600014.jpg,07-13-2021_Epson_V600014_S9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600014_S9
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3232.0,3244.0,0.9963008631319359,266.85281229019165,103,50,732,25,True,107.66692352294922,37.69029998779297,72.41433715820312,0.9367258331422955,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S0
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3166.0,3180.0,0.9955974842767296,268.4091612100601,108,48,751,23,True,108.5706787109375,36.31725311279297,106.54290771484375,0.9423945697164611,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S1
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3568.0,3584.5,0.9953968475380108,271.4802289009094,59,100,743,26,True,109.24518585205078,40.79965591430664,157.50831604003906,0.9276427875240165,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S10
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3652.0,3694.0,0.9886302111532215,273.92387998104095,50,107,760,29,True,109.97686767578125,41.77967071533203,13.253762245178223,0.9250295831866536,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S11
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,2884.0,2904.0,0.9931129476584022,245.4385987520218,50,91,633,22,True,97.38187408447266,37.011863708496094,20.79318618774414,0.9249580011214704,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S12
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3477.0,3494.0,0.9951345163136806,277.0365778207779,85,81,697,25,True,112.40459442138672,38.98735809326172,49.717002868652344,0.9379211909727456,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S13
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3241.0,3245.0,0.9987673343605546,260.69343197345734,82,77,709,25,True,106.50977325439453,38.21472930908203,129.61856079101562,0.9334179903020768,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S14
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,2713.0,2753.0,0.9854703959317108,246.30865597724915,71,76,638,22,True,97.6037368774414,34.80502700805664,134.79324340820312,0.9342589800945336,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S15
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3300.0,3317.0,0.9948748869460355,268.45079135894775,62,100,729,24,True,107.57876586914062,38.191532135009766,28.564157485961914,0.9348625227480691,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S16
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,2503.0,2522.5,0.9922695738354806,237.39696860313416,100,33,639,18,True,97.94368743896484,31.906429290771484,91.1523208618164,0.945451463004866,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S17
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,2737.0,2738.0,0.9996347699050402,248.5096664428711,50,94,713,22,True,102.62005615234375,33.13578796386719,158.19325256347656,0.9464338465424822,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S18
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,2850.0,2864.5,0.9949380345610054,258.7939372062683,56,100,715,24,True,105.36380004882812,33.76420593261719,27.229990005493164,0.9472642234984975,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S19
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3327.0,3325.0,1.0006015037593985,266.3675310611725,111,40,742,23,True,109.36022186279297,38.07768630981445,95.06552124023438,0.9374255091353206,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S2
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,2986.0,3019.5,0.9889054479218413,255.4385987520218,45,102,710,23,True,101.59891510009766,36.495628356933594,14.733306884765625,0.933255689176285,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S20
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3537.0,3571.5,0.9903401931961361,276.69343197345734,84,82,723,26,True,109.40705108642578,40.702083587646484,48.963172912597656,0.9282229832650069,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S21
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3105.0,3111.0,0.9980713596914176,256.8944424390793,69,83,720,24,True,102.0713119506836,37.741241455078125,37.08577346801758,0.9291298234831064,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S22
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3256.0,3289.5,0.9898160814713483,266.45079135894775,88,73,736,29,True,107.3513412475586,37.84257125854492,126.12555694580078,0.9358075203160344,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S23
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3183.0,3259.5,0.9765301426599171,263.37972366809845,65,93,725,21,True,105.55327606201172,37.953773498535156,149.05221557617188,0.933118179849235,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S24
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3313.0,3317.5,0.9986435568952524,259.3380935192108,107,44,733,23,True,105.87822723388672,39.112831115722656,99.8426284790039,0.9292651792381035,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S25
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3127.0,3132.5,0.998244213886672,260.9533175230026,108,40,726,22,True,107.42925262451172,36.47777557373047,99.06122589111328,0.9405874254314756,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S26
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3278.0,3309.5,0.99048194591328,263.722869515419,54,103,714,28,True,105.61966705322266,38.751548767089844,159.23236083984375,0.9302615349538503,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S27
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3618.0,3622.0,0.9988956377691883,274.9533175230026,42,113,781,23,True,112.78650665283203,40.18415069580078,174.69091796875,0.9343772977247287,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S28
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3623.0,3619.5,1.0009669843901092,274.71067690849304,39,115,766,23,True,114.4178466796875,39.65463638305664,179.33615112304688,0.938021389204646,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S29
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,2529.0,2517.5,1.0045680238331678,223.1959581375122,83,47,611,23,True,90.42034149169922,34.982418060302734,69.80355072021484,0.922127302720396,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S3
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,2834.0,2833.0,1.0003529827038475,237.29646337032318,39,96,644,22,True,96.36750030517578,36.842159271240234,5.221287727355957,0.9240345532063212,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S30
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3277.0,3272.5,1.0013750954927425,266.9533175230026,38,113,734,27,True,112.26876068115234,36.49625015258789,1.1882755756378174,0.945686760298792,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S31
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3071.0,3086.5,0.9949781305686052,253.0365778207779,86,68,730,25,True,101.93818664550781,37.46460723876953,127.63162231445312,0.9300145135445868,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,07-13-2021_Epson_V600015_S32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600015_S32
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600015,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600015.jpg,default,True,3199.0,3204.0,0.9984394506866417,258.2670258283615,49,100,734,27,True,106.18338775634766,37.69398498535156,163.85775756835938,0.9348702975427096,NA
